name,english
M47A19,You couldn't get along with Mrs. Prentice and Mrs. Blaze.
M47A20,"You know, Mrs. Palmer, your work requires a bit of politics and a bit of insight."
M47H01,"Well, what if I say I want to marry you?"
M47N01,"Since I am responsible for bringing you here, I think you will succeed."
M47N02,I think it will be more beneficial for me than for you.
M47N03,I hope you succeed in your work.
M47N04,Have you thought about working at the hotel itself?
M47N05,Do you know how to understand women?
M47N06,"I always thought of Miss Paule as an ordinary girl, but this girl paralyzed the laundry house."
M47N07,I am working.
M47N08,This is an unofficial interview.
M47N09,"Of course, it was Mr. Kazen's responsibility, but I thought it might be better to make sure before the formal interview whether this job is suitable for you or not."
M47N10,I am confident that you can manage the room independently very well.
M47N11,Ms. Powler is set to speak at the hotel's eighth-floor banquet hall.
M47N12,Are you Hadi Saleh?
M47N13,"If you stand up, I'll tell you."
M47N14,"""When you left, what way did you suggest to him?"""
M47N15,The ostrich driver didn't bother the ant.
M47N16,I have a very important commission tomorrow.
M47N17,But I have to return to London.
M47N18,"If they ask me about languages, I say French is one of the most difficult languages in the world, except for English."
M47N19,"Even though I know French well, I often think that my knowledge of this language is superficial."
M47N20,Have you had dinner?
M47N21,How is it going over there?
M47N22,I will inform Tatla of my decision later.
M47N23,I am not making any promises to you.
M47N24,What's the news from Syria?
M47N25,How do you know Sarhang?
M47N26,"Currently, there is an issue for me and a point that needs to be clarified."
M47S01,"I didn't want to bother you at this time of night, but because I wasn't here and just returned now, I just learned of Mrs. McLovin's situation."
M47W01,Grease?
M47W02,Is it simple?
M48A01,"We didn't endure this hardship for this, sir. We didn't fight for this."
M48A02,"But Dad, I never fought for myself."
M48A03,When will you return the people's lands to them?
M48A04,"I asked, ""What do you see?"""
M48A05,They trust me when words and actions are aligned and there are no broken promises.
M48N01,Against the ammunition-filled garrison.
M48N02,At least we will simulate a model.
M48N03,"However, the general had the material for a farmer at planting season, meaning harvest season."
M48N04,"""If, as you say, we become idle and leave the work to others, can we be sure we will regain it later?"""
M48N05,"Excuse me, gentlemen, when will they return the village lands?"
M48N06,People are very eager to know this.
M48N07,You cannot think of planting at the time of harvest.
M48N08,Please kindly guide us to our faith.
M48N09,"Yes, your watch, our watch, how beautiful and valuable it is!"
M48N10,Now you can take your watch back from me.
M48S01,"Do you know the law about someone who collaborates with the enemy, Pablo?"
M48S02,This woman lost her husband and only son in the war against dictator Diaz.
M48W01,Leisure too
M49H01,"""What do you mean by a better life, Mrs. Eglory?"""
M49N01,But they become much more complete technically.
M49N02,I am only making emotions feel pain. We need to teach robots about suffering.
M49N03,"For technical reasons, Mrs. Glory"
M49N04,"For example, they put their hands under the machine, break their fingers, crush their heads. So we need to teach them the feeling of pain."
M49N05,Sometimes robots harm themselves because they don't feel pain.
M50A01,"You're silent again, it's ridiculous. Our soldiers are searching the entire village. They arrest every man capable of such an act. They execute all of them together. So, your friend will inevitably be killed, along with some others."
M50A02,"Well, for now, the whip and torture are enough. I'll come back to you again. Think about it."
M50A03,"""The cleaning staff definitely doesn't know your colleague; you have to say it yourself."""
M50A04,I had no intention of treating you with complete violence.
M50A05,What you have seen so far was just a joke.
M50A06,It seems like you want them to properly make you embarrassed?
M50A07,"Welcome, mademoiselle. The truth is that I want to help you. Your beauty and youth move my heart. Trust me, I want to be able to save you from death."
M50A08,"Listen, evil. In this village, we found just these six men who were suspected of being involved in this matter."
M50A09,"If you don't talk, I will torture the first six people, and then I will execute all six of them along with ten other villagers by firing squad."
M50A10,"You well know that I will do this. It’s not an empty threat. Now it's up to them. If you want to remain silent, go ahead."
M50A11,Afarsan
M50A12,"Oh, how much time have I spent with this girl?"
M50N01,"Well done, girl."
M50N02,Help me find the guilty one.
M50S01,Dying at the age of 24 is very hard.
M51A01,It's not intended here for this to be punished.
M51N01,Could I tolerate the behavior?
M51N02,There's nothing harder for robots than loving.
M51N03,"A robot can replace two and a half workers, so we had to set humans aside because they were too expensive."
M51N04,It is not a bad aim; one must treat a car well.
M51N05,"Please, Ms. Glory, include our name in your community."
M51N06,"Mr. Hartroid, if you allow, I would like to speak with you for a few minutes."
M51N07,"As you know, I spoke with Maryam and learned about all the bitter events that have happened, as well as about the letter that was written to Laura."
M51N08,"I must say that you personally performed very, very well and did everything you could. I am infinitely grateful for your help to these two young ladies, Marian and Laura."
M51N09,"""The janitor definitely doesn't know your colleague; you have to tell them yourself."""
M51N10,"As you know, he/she enjoys high fame and social reputation."
M51N11,Is there anything about the new guests that isn't clear to you?
M51N12,It was a great honor to meet you. I hope we can see each other again soon.
M51N13,"You may not know, but I have been their family lawyer for years. Laura's father, Mr. Phillip Hegley, was a good friend of mine. I have known Laura and Marion since they were very little and care for both of them like my own daughters, and more than anyone else, I am keen for Laura's marriage to have a strong and proper foundation."
M51N14,I had rarely seen anyone as pleasant and well-mannered as you.
M51N15,Your behavior is so friendly that sometimes I think we've known each other for years.
M51N16,"It seems that you haven't dealt much with Mr. Gleidow, dear Marian."
M51N17,The amount of this inheritance is twenty thousand pounds.
M51N18,"Now that Commander Adam Burton has been assigned to this case, he will probably be our guest for a few days."
M51N19,"Of course, Mr. Burton is not a stranger here, and in the past years, he stayed in Sanden Salem with his father for a while."
M51N20,
M51N21,I have considered it for the rest of the suites.
M51N22,"Oh Burton, we know why they plan to stay in Jerome's suite."
M51N23,Be attentive and alert.
M51S01,"Unfortunately, we all know that this school is currently going through a sensitive situation."
M51S02,"Ladies and gentlemen, I have invited you to the library to inform you of a tragic piece of news. Last night, a sinister crime took place among us."
M52N01,"First, I must state that the purpose of this military expedition has never been an attack or war. The King of Sham only sent different groups of his army to search and find Prince Homay."
